id,batteryHealth,binId,binStatus,currentFillLevel,latLong,timesTamp
273,95,CleanFLEX-FB2000002005AB62,Low,1,"-33.91947, 151.257542","2021-09-21 18:00:09"
274,100,CleanFLEX-FB2000001911AA90,Full,100,NULL,"2021-09-21 18:00:09"
275,95,CleanFLEX-FB2000002005AB70,Low,9,"-33.919555, 151.258164","2021-09-21 18:00:09"
276,95,CleanFLEX-FB2000002005AB65,Low,6,"-33.920944, 151.257001","2021-09-21 18:00:09"
277,95,CleanFLEX-FB2000002005AB69,Low,18,"-33.920227, 151.257692","2021-09-21 18:00:09"
278,95,CleanFLEX-FB2000002005AB71,Low,11,"-33.922367, 151.256956","2021-09-21 18:00:09"
279,95,CleanCUBE-A1808201809AA03,Low,28,NULL,"2021-09-21 18:00:09"
280,100,CleanCUBE-A1905081905AA06,Low,7,NULL,"2021-09-21 18:00:09"
281,100,CleanFLEX-FB2000001911AA87,Full,100,NULL,"2021-09-21 18:00:09"
282,100,CleanFLEX-FB2000001911AA88,Full,100,NULL,"2021-09-21 18:00:09"
283,100,CleanCUBE-A1905081905AA00,Low,16,NULL,"2021-09-21 18:00:09"
284,100,CleanCUBE-A1905081905AA09,Low,9,NULL,"2021-09-21 18:00:09"
285,100,CleanCUBE-A1905081905AA19,Low,6,NULL,"2021-09-21 18:00:09"
286,95,CleanCUBE-A1905081905AA13,Low,19,NULL,"2021-09-21 18:00:09"
287,100,CleanCUBE-A1907221908AA73,Low,16,NULL,"2021-09-21 18:00:09"
288,100,CleanFLEX-FB2000002008AC10,Low,16,"-33.920227, 151.257692","2021-09-21 18:00:09"
289,95,CleanFLEX-FB2000002008AC20,Low,28,"-33.920372, 151.257036","2021-09-21 18:00:09"
290,95,CleanFLEX-FB2000002005AB64,Low,12,"-33.920816, 151.257022","2021-09-21 18:00:09"
291,100,CleanFLEX-FB2000002008AC04,"Half Full",48,"-33.919505, 151.257857","2021-09-21 18:00:09"
292,100,CleanFLEX-FB2000002008AC09,"Half Full",36,"-33.919135, 151.258104","2021-09-21 18:00:09"
293,100,CleanFLEX-FB2000002008AC19,"Half Full",47,"-33.920289, 151.257056","2021-09-21 18:00:09"
294,100,CleanFLEX-FB2000002008AC06,Full,88,"-33.91947, 151.257542","2021-09-21 18:00:09"
295,100,CleanFLEX-FB2000002008AC00,Low,29,"-33.918951, 151.25847","2021-09-21 18:00:09"
296,100,CleanFLEX-FB2000002008AC13,Low,17,"-33.920034, 151.257165","2021-09-21 18:00:09"
297,100,CleanFLEX-FB2000001911AA91,Full,100,NULL,"2021-09-21 18:00:09"
298,95,CleanFLEX-FB2000002005AB66,Low,4,"-33.920944, 151.257001","2021-09-21 18:00:09"
299,95,CleanCUBE-A1811211812AA04,Low,0,NULL,"2021-01-23 04:00:03"
300,100,CleanCUBE-D1905281906AA03,"Half Full",42,NULL,"2021-01-23 04:00:03"
301,100,CleanFLEX-FB2000002008AC05,"Half Full",41,"-33.919505, 151.257857","2021-09-21 19:00:04"
302,100,CleanFLEX-FB2000002008AC03,"Half Full",33,"-33.918951, 151.25847","2021-09-21 19:00:04"
303,100,CleanFLEX-FB2000002008AC02,Low,29,"-33.920227, 151.257692","2021-09-21 19:00:04"
304,100,CleanFLEX-FB2000002008AC12,Low,13,"-33.919727, 151.257213","2021-09-21 19:00:04"
305,100,CleanFLEX-FB2000002008AC17,Low,18,"-33.91947, 151.257542","2021-09-21 19:00:04"
306,95,CleanFLEX-FB2000002005AB68,Low,29,"-33.919477, 151.257681","2021-09-21 19:00:04"
307,95,CleanFLEX-FB2000002005AB63,Low,3,"-33.919505, 151.257857","2021-09-21 19:00:04"
308,95,CleanFLEX-FB2000002005AB67,Low,6,"-33.920816, 151.257022","2021-09-21 19:00:04"
309,100,CleanFLEX-FB2000002008AC01,Low,27,"-33.919135, 151.258104","2021-09-21 19:00:04"
310,95,CleanCUBE-A1905081905AA07,"Half Full",55,NULL,"2021-09-21 19:00:04"
311,100,CleanFLEX-FB2000001911AA89,Full,92,NULL,"2021-09-21 19:00:04"
312,10,CleanFLEX-FB1000001906AA19,Full,100,NULL,"2021-09-21 19:00:04"
313,10,CleanFLEX-FB1000001906AA18,Low,14,NULL,"2021-09-21 19:00:04"
314,95,CleanCUBE-A1905081905AA02,Low,0,NULL,"2021-09-21 19:00:04"
315,95,CleanCUBE-A1807111808AA01,Low,0,NULL,"2021-09-21 19:00:04"
316,100,CleanFLEX-FB2000002008AC07,"Half Full",36,"-33.919555, 151.258164","2021-09-21 19:00:04"
317,95,CleanFLEX-FB2000002008AC08,Low,17,"-33.919477, 151.257681","2021-09-21 19:00:04"
318,100,CleanFLEX-FB2000002008AC14,Low,13,"-33.920358, 151.257167","2021-09-21 19:00:04"
319,100,CleanFLEX-FB2000001911AA90,Full,100,NULL,"2021-09-21 19:00:04"
320,95,CleanCUBE-A1905081905AA26,Low,10,NULL,"2021-09-21 19:00:04"
321,100,CleanFLEX-FB2000002008AC18,"Half Full",40,"-33.919555, 151.258164","2021-09-21 19:00:04"
322,95,CleanFLEX-FB2000002005AB70,Low,9,"-33.919555, 151.258164","2021-09-21 19:00:04"
323,100,CleanFLEX-FB2000002008AC15,Low,29,"-33.920358, 151.257167","2021-09-21 19:00:04"
324,100,CleanFLEX-FB2000002008AC16,Low,17,"-33.919477, 151.257681","2021-09-21 19:00:04"
325,95,CleanFLEX-FB2000002005AB65,Low,6,"-33.920944, 151.257001","2021-09-21 19:00:04"
326,95,CleanFLEX-FB2000002005AB69,Low,20,"-33.920227, 151.257692","2021-09-21 19:00:04"
327,95,CleanFLEX-FB2000002005AB71,Low,11,"-33.922367, 151.256956","2021-09-21 19:00:04"
328,95,CleanFLEX-FB2000002005AB62,Low,0,"-33.91947, 151.257542","2021-09-21 19:00:04"
329,95,CleanCUBE-A1808201809AA03,"Half Full",32,NULL,"2021-09-21 19:00:04"
330,100,CleanCUBE-A1905081905AA00,Low,16,NULL,"2021-09-21 19:00:04"
331,100,CleanFLEX-FB2000001911AA87,Full,100,NULL,"2021-09-21 19:00:04"
332,100,CleanCUBE-A1907221908AA73,Low,16,NULL,"2021-09-21 19:00:04"
333,100,CleanCUBE-A1905081905AA06,Low,11,NULL,"2021-09-21 19:00:04"
334,100,CleanCUBE-A1905081905AA09,Low,11,NULL,"2021-09-21 19:00:04"
335,95,CleanCUBE-A1905081905AA13,Low,19,NULL,"2021-09-21 19:00:04"
336,100,CleanCUBE-A1905081905AA19,Low,10,NULL,"2021-09-21 19:00:04"
337,100,CleanFLEX-FB2000002008AC04,"Half Full",47,"-33.919505, 151.257857","2021-09-21 19:00:04"
338,100,CleanFLEX-FB2000002008AC09,"Half Full",36,"-33.919135, 151.258104","2021-09-21 19:00:04"
339,100,CleanFLEX-FB2000002008AC06,Full,88,"-33.91947, 151.257542","2021-09-21 19:00:04"
340,100,CleanFLEX-FB2000002008AC00,Low,28,"-33.918951, 151.25847","2021-09-21 19:00:04"
341,100,CleanFLEX-FB2000001911AA88,Full,100,NULL,"2021-09-21 19:00:04"
342,100,CleanFLEX-FB2000001911AA91,Full,100,NULL,"2021-09-21 19:00:04"
343,100,CleanFLEX-FB2000002008AC19,"Half Full",43,"-33.920289, 151.257056","2021-09-21 19:00:04"
344,95,CleanFLEX-FB2000002008AC20,Low,29,"-33.920372, 151.257036","2021-09-21 19:00:04"
345,100,CleanFLEX-FB2000002008AC10,Low,19,"-33.920227, 151.257692","2021-09-21 19:00:04"
346,100,CleanFLEX-FB2000002008AC13,Low,17,"-33.920034, 151.257165","2021-09-21 19:00:04"
347,95,CleanFLEX-FB2000002005AB64,Low,12,"-33.920816, 151.257022","2021-09-21 19:00:04"
348,95,CleanFLEX-FB2000002005AB66,Low,4,"-33.920944, 151.257001","2021-09-21 19:00:04"
349,95,CleanCUBE-A1811211812AA04,Low,0,NULL,"2021-01-23 04:00:03"
350,100,CleanCUBE-D1905281906AA03,"Half Full",42,NULL,"2021-01-23 04:00:03"
351,95,CleanCUBE-A1905081905AA02,Low,0,NULL,"2021-09-21 20:00:05"
352,100,CleanFLEX-FB2000002008AC02,"Half Full",33,"-33.920227, 151.257692","2021-09-21 20:00:05"
353,100,CleanFLEX-FB2000002008AC01,Low,28,"-33.919135, 151.258104","2021-09-21 20:00:05"
354,95,CleanCUBE-A1905081905AA07,"Half Full",55,NULL,"2021-09-21 20:00:05"
355,100,CleanFLEX-FB2000001911AA89,Full,92,NULL,"2021-09-21 20:00:05"
356,10,CleanFLEX-FB1000001906AA19,Full,100,NULL,"2021-09-21 20:00:05"
357,10,CleanFLEX-FB1000001906AA18,Low,14,NULL,"2021-09-21 20:00:05"
358,100,CleanFLEX-FB2000002008AC03,"Half Full",38,"-33.918951, 151.25847","2021-09-21 20:00:05"
359,100,CleanFLEX-FB2000002008AC05,"Half Full",42,"-33.919505, 151.257857","2021-09-21 20:00:05"
360,100,CleanFLEX-FB2000002008AC12,Low,13,"-33.919727, 151.257213","2021-09-21 20:00:05"
361,100,CleanFLEX-FB2000002008AC17,Low,19,"-33.91947, 151.257542","2021-09-21 20:00:05"
362,95,CleanFLEX-FB2000002005AB68,Low,29,"-33.919477, 151.257681","2021-09-21 20:00:05"
363,95,CleanFLEX-FB2000002005AB63,Low,6,"-33.919505, 151.257857","2021-09-21 20:00:05"
364,95,CleanFLEX-FB2000002005AB67,Low,8,"-33.920816, 151.257022","2021-09-21 20:00:05"
365,100,CleanFLEX-FB2000002008AC07,"Half Full",37,"-33.919555, 151.258164","2021-09-21 20:00:05"
366,95,CleanFLEX-FB2000002008AC08,Low,17,"-33.919477, 151.257681","2021-09-21 20:00:05"
367,100,CleanFLEX-FB2000001911AA90,Full,100,NULL,"2021-09-21 20:00:05"
368,95,CleanCUBE-A1905081905AA26,Low,10,NULL,"2021-09-21 20:00:05"
369,100,CleanFLEX-FB2000002008AC18,"Half Full",41,"-33.919555, 151.258164","2021-09-21 20:00:05"
370,95,CleanFLEX-FB2000002005AB70,Low,10,"-33.919555, 151.258164","2021-09-21 20:00:05"
371,100,CleanFLEX-FB2000002008AC14,Low,14,"-33.920358, 151.257167","2021-09-21 20:00:05"
372,100,CleanFLEX-FB2000002008AC15,Low,29,"-33.920358, 151.257167","2021-09-21 20:00:05"
373,100,CleanFLEX-FB2000002008AC16,Low,17,"-33.919477, 151.257681","2021-09-21 20:00:05"
374,95,CleanFLEX-FB2000002005AB69,Low,23,"-33.920227, 151.257692","2021-09-21 20:00:05"
375,95,CleanFLEX-FB2000002005AB65,Low,5,"-33.920944, 151.257001","2021-09-21 20:00:05"
376,95,CleanFLEX-FB2000002005AB62,Low,0,"-33.91947, 151.257542","2021-09-21 20:00:05"
377,95,CleanCUBE-A1807111808AA01,Low,0,NULL,"2021-09-21 20:00:05"
378,95,CleanFLEX-FB2000002005AB71,Low,11,"-33.922367, 151.256956","2021-09-21 20:00:05"
379,95,CleanCUBE-A1808201809AA03,"Half Full",32,NULL,"2021-09-21 20:00:05"
380,100,CleanCUBE-A1905081905AA00,Low,16,NULL,"2021-09-21 20:00:05"
381,95,CleanCUBE-A1905081905AA13,Low,19,NULL,"2021-09-21 20:00:05"
382,100,CleanCUBE-A1905081905AA19,Low,10,NULL,"2021-09-21 20:00:05"
383,100,CleanFLEX-FB2000001911AA87,Full,100,NULL,"2021-09-21 20:00:05"
384,100,CleanFLEX-FB2000001911AA88,Full,100,NULL,"2021-09-21 20:00:05"
385,100,CleanCUBE-A1907221908AA73,Low,16,NULL,"2021-09-21 20:00:05"
386,100,CleanCUBE-A1905081905AA06,Low,11,NULL,"2021-09-21 20:00:05"
387,100,CleanCUBE-A1905081905AA09,Low,11,NULL,"2021-09-21 20:00:05"
388,100,CleanFLEX-FB2000002008AC00,"Half Full",32,"-33.918951, 151.25847","2021-09-21 20:00:05"
389,100,CleanFLEX-FB2000002008AC04,"Half Full",46,"-33.919505, 151.257857","2021-09-21 20:00:05"
390,100,CleanFLEX-FB2000002008AC09,"Half Full",36,"-33.919135, 151.258104","2021-09-21 20:00:05"
391,100,CleanFLEX-FB2000002008AC06,Full,88,"-33.91947, 151.257542","2021-09-21 20:00:05"
392,100,CleanFLEX-FB2000002008AC10,Low,21,"-33.920227, 151.257692","2021-09-21 20:00:05"
393,100,CleanFLEX-FB2000002008AC13,Low,18,"-33.920034, 151.257165","2021-09-21 20:00:05"
394,100,CleanFLEX-FB2000001911AA91,Full,100,NULL,"2021-09-21 20:00:05"
395,100,CleanFLEX-FB2000002008AC19,"Half Full",40,"-33.920289, 151.257056","2021-09-21 20:00:05"
396,95,CleanFLEX-FB2000002008AC20,Low,29,"-33.920372, 151.257036","2021-09-21 20:00:05"
397,95,CleanFLEX-FB2000002005AB64,Low,12,"-33.920816, 151.257022","2021-09-21 20:00:05"
398,95,CleanFLEX-FB2000002005AB66,Low,4,"-33.920944, 151.257001","2021-09-21 20:00:05"
399,95,CleanCUBE-A1811211812AA04,Low,0,NULL,"2021-01-23 04:00:03"
400,100,CleanCUBE-D1905281906AA03,"Half Full",42,NULL,"2021-01-23 04:00:03"
401,100,CleanFLEX-FB2000002008AC02,"Half Full",44,"-33.920227, 151.257692","2021-09-21 21:00:04"
402,100,CleanFLEX-FB2000002008AC05,"Half Full",41,"-33.919505, 151.257857","2021-09-21 21:00:04"
403,100,CleanFLEX-FB2000002008AC03,"Half Full",40,"-33.918951, 151.25847","2021-09-21 21:00:04"
404,100,CleanFLEX-FB2000002008AC12,Low,13,"-33.919727, 151.257213","2021-09-21 21:00:04"
405,100,CleanFLEX-FB2000002008AC17,Low,18,"-33.91947, 151.257542","2021-09-21 21:00:04"
406,95,CleanFLEX-FB2000002005AB68,Low,29,"-33.919477, 151.257681","2021-09-21 21:00:04"
407,95,CleanFLEX-FB2000002005AB63,Low,6,"-33.919505, 151.257857","2021-09-21 21:00:04"
408,95,CleanFLEX-FB2000002005AB67,Low,9,"-33.920816, 151.257022","2021-09-21 21:00:04"
409,10,CleanFLEX-FB1000001906AA19,Full,100,NULL,"2021-09-21 21:00:04"
410,10,CleanFLEX-FB1000001906AA18,Low,14,NULL,"2021-09-21 21:00:04"
411,100,CleanFLEX-FB2000002008AC01,Low,28,"-33.919135, 151.258104","2021-09-21 21:00:04"
412,95,CleanCUBE-A1905081905AA07,"Half Full",55,NULL,"2021-09-21 21:00:04"
413,100,CleanFLEX-FB2000001911AA89,Full,92,NULL,"2021-09-21 21:00:04"
414,95,CleanCUBE-A1905081905AA02,Low,0,NULL,"2021-09-21 21:00:04"
415,95,CleanCUBE-A1807111808AA01,Low,0,NULL,"2021-09-21 21:00:04"
416,100,CleanFLEX-FB2000002008AC07,"Half Full",42,"-33.919555, 151.258164","2021-09-21 21:00:04"
417,95,CleanFLEX-FB2000002008AC08,Low,17,"-33.919477, 151.257681","2021-09-21 21:00:04"
418,100,CleanFLEX-FB2000001911AA90,Full,100,NULL,"2021-09-21 21:00:04"
419,95,CleanCUBE-A1905081905AA26,Low,10,NULL,"2021-09-21 21:00:04"
420,100,CleanFLEX-FB2000002008AC15,"Half Full",30,"-33.920358, 151.257167","2021-09-21 21:00:04"
421,100,CleanFLEX-FB2000002008AC18,"Half Full",40,"-33.919555, 151.258164","2021-09-21 21:00:04"
422,95,CleanFLEX-FB2000002005AB70,Low,10,"-33.919555, 151.258164","2021-09-21 21:00:04"
423,100,CleanFLEX-FB2000002008AC14,Low,14,"-33.920358, 151.257167","2021-09-21 21:00:04"
424,100,CleanFLEX-FB2000002008AC16,Low,17,"-33.919477, 151.257681","2021-09-21 21:00:04"
425,95,CleanFLEX-FB2000002005AB65,Low,4,"-33.920944, 151.257001","2021-09-21 21:00:04"
426,95,CleanFLEX-FB2000002005AB69,Low,24,"-33.920227, 151.257692","2021-09-21 21:00:04"
427,95,CleanFLEX-FB2000002005AB62,Low,0,"-33.91947, 151.257542","2021-09-21 21:00:04"
428,95,CleanFLEX-FB2000002005AB71,Low,16,"-33.922367, 151.256956","2021-09-21 21:00:04"
429,95,CleanCUBE-A1808201809AA03,"Half Full",32,NULL,"2021-09-21 21:00:04"
430,100,CleanFLEX-FB2000001911AA87,Full,100,NULL,"2021-09-21 21:00:04"
431,100,CleanCUBE-A1905081905AA06,Low,11,NULL,"2021-09-21 21:00:04"
432,100,CleanCUBE-A1905081905AA09,Low,11,NULL,"2021-09-21 21:00:04"
433,95,CleanCUBE-A1905081905AA13,Low,19,NULL,"2021-09-21 21:00:04"
434,100,CleanCUBE-A1905081905AA00,Low,16,NULL,"2021-09-21 21:00:04"
435,100,CleanCUBE-A1905081905AA19,Low,10,NULL,"2021-09-21 21:00:04"
436,100,CleanFLEX-FB2000002008AC00,"Half Full",34,"-33.918951, 151.25847","2021-09-21 21:00:04"
437,100,CleanFLEX-FB2000002008AC04,"Half Full",46,"-33.919505, 151.257857","2021-09-21 21:00:04"
438,100,CleanFLEX-FB2000002008AC09,"Half Full",35,"-33.919135, 151.258104","2021-09-21 21:00:04"
439,100,CleanFLEX-FB2000002008AC06,Full,88,"-33.91947, 151.257542","2021-09-21 21:00:04"
440,100,CleanFLEX-FB2000001911AA88,Full,100,NULL,"2021-09-21 21:00:04"
441,100,CleanFLEX-FB2000001911AA91,Full,100,NULL,"2021-09-21 21:00:04"
442,100,CleanCUBE-A1907221908AA73,Low,16,NULL,"2021-09-21 21:00:04"
443,100,CleanFLEX-FB2000002008AC19,"Half Full",39,"-33.920289, 151.257056","2021-09-21 21:00:04"
444,100,CleanFLEX-FB2000002008AC10,Low,23,"-33.920227, 151.257692","2021-09-21 21:00:04"
445,95,CleanFLEX-FB2000002008AC20,Low,29,"-33.920372, 151.257036","2021-09-21 21:00:04"
446,100,CleanFLEX-FB2000002008AC13,Low,19,"-33.920034, 151.257165","2021-09-21 21:00:04"
447,95,CleanFLEX-FB2000002005AB64,Low,11,"-33.920816, 151.257022","2021-09-21 21:00:04"
448,95,CleanFLEX-FB2000002005AB66,Low,4,"-33.920944, 151.257001","2021-09-21 21:00:04"
449,95,CleanCUBE-A1811211812AA04,Low,0,NULL,"2021-01-23 04:00:03"
450,100,CleanCUBE-D1905281906AA03,"Half Full",42,NULL,"2021-01-23 04:00:03"
451,95,CleanCUBE-A1905081905AA07,"Half Full",55,NULL,"2021-09-21 22:00:04"
452,10,CleanFLEX-FB1000001906AA18,Low,14,NULL,"2021-09-21 22:00:04"
453,95,CleanCUBE-A1905081905AA02,Low,0,NULL,"2021-09-21 22:00:04"
454,100,CleanFLEX-FB2000002008AC02,"Half Full",44,"-33.920227, 151.257692","2021-09-21 22:00:04"
455,100,CleanFLEX-FB2000002008AC03,"Half Full",41,"-33.918951, 151.25847","2021-09-21 22:00:04"
456,100,CleanFLEX-FB2000002008AC01,Low,27,"-33.919135, 151.258104","2021-09-21 22:00:04"
457,100,CleanFLEX-FB2000001911AA89,Full,92,NULL,"2021-09-21 22:00:04"
458,10,CleanFLEX-FB1000001906AA19,Full,100,NULL,"2021-09-21 22:00:04"
459,100,CleanFLEX-FB2000002008AC05,"Half Full",41,"-33.919505, 151.257857","2021-09-21 22:00:04"
460,100,CleanFLEX-FB2000002008AC12,Low,13,"-33.919727, 151.257213","2021-09-21 22:00:04"
461,100,CleanFLEX-FB2000002008AC17,Low,18,"-33.91947, 151.257542","2021-09-21 22:00:04"
462,95,CleanFLEX-FB2000002005AB68,Low,29,"-33.919477, 151.257681","2021-09-21 22:00:04"
463,95,CleanFLEX-FB2000002005AB63,Low,6,"-33.919505, 151.257857","2021-09-21 22:00:04"
464,95,CleanFLEX-FB2000002005AB67,Low,9,"-33.920816, 151.257022","2021-09-21 22:00:04"
465,100,CleanFLEX-FB2000002008AC07,"Half Full",43,"-33.919555, 151.258164","2021-09-21 22:00:04"
466,100,CleanFLEX-FB2000002008AC15,"Half Full",30,"-33.920358, 151.257167","2021-09-21 22:00:04"
467,100,CleanFLEX-FB2000002008AC14,Low,17,"-33.920358, 151.257167","2021-09-21 22:00:04"
468,100,CleanFLEX-FB2000001911AA90,Full,100,NULL,"2021-09-21 22:00:04"
469,95,CleanCUBE-A1905081905AA26,Low,10,NULL,"2021-09-21 22:00:04"
470,95,CleanCUBE-A1807111808AA01,Low,0,NULL,"2021-09-21 22:00:04"
471,95,CleanFLEX-FB2000002005AB62,Low,0,"-33.91947, 151.257542","2021-09-21 22:00:04"
472,100,CleanFLEX-FB2000002008AC18,"Half Full",43,"-33.919555, 151.258164","2021-09-21 22:00:04"
473,95,CleanFLEX-FB2000002008AC08,Low,17,"-33.919477, 151.257681","2021-09-21 22:00:04"
474,95,CleanFLEX-FB2000002005AB70,Low,11,"-33.919555, 151.258164","2021-09-21 22:00:04"
475,100,CleanFLEX-FB2000002008AC16,Low,17,"-33.919477, 151.257681","2021-09-21 22:00:04"
476,95,CleanFLEX-FB2000002005AB69,Low,26,"-33.920227, 151.257692","2021-09-21 22:00:04"
477,95,CleanFLEX-FB2000002005AB71,Low,20,"-33.922367, 151.256956","2021-09-21 22:00:04"
478,95,CleanFLEX-FB2000002005AB65,Low,5,"-33.920944, 151.257001","2021-09-21 22:00:04"
479,100,CleanCUBE-A1905081905AA00,Low,16,NULL,"2021-09-21 22:00:04"
480,95,CleanCUBE-A1808201809AA03,"Half Full",32,NULL,"2021-09-21 22:00:04"
481,100,CleanCUBE-A1907221908AA73,Low,16,NULL,"2021-09-21 22:00:04"
482,100,CleanCUBE-A1905081905AA06,Low,11,NULL,"2021-09-21 22:00:04"
483,100,CleanCUBE-A1905081905AA09,Low,11,NULL,"2021-09-21 22:00:04"
484,95,CleanCUBE-A1905081905AA13,Low,19,NULL,"2021-09-21 22:00:04"
485,100,CleanCUBE-A1905081905AA19,Low,10,NULL,"2021-09-21 22:00:04"
486,100,CleanFLEX-FB2000002008AC00,"Half Full",38,"-33.918951, 151.25847","2021-09-21 22:00:04"
487,100,CleanFLEX-FB2000002008AC04,"Half Full",45,"-33.919505, 151.257857","2021-09-21 22:00:04"
488,100,CleanFLEX-FB2000002008AC06,Full,88,"-33.91947, 151.257542","2021-09-21 22:00:04"
489,100,CleanFLEX-FB2000002008AC10,Low,24,"-33.920227, 151.257692","2021-09-21 22:00:04"
490,100,CleanFLEX-FB2000002008AC13,Low,19,"-33.920034, 151.257165","2021-09-21 22:00:04"
491,100,CleanFLEX-FB2000001911AA87,Full,100,NULL,"2021-09-21 22:00:04"
492,100,CleanFLEX-FB2000001911AA88,Full,100,NULL,"2021-09-21 22:00:04"
493,100,CleanFLEX-FB2000001911AA91,Full,100,NULL,"2021-09-21 22:00:04"
494,100,CleanFLEX-FB2000002008AC09,"Half Full",33,"-33.919135, 151.258104","2021-09-21 22:00:04"
495,95,CleanFLEX-FB2000002008AC20,"Half Full",30,"-33.920372, 151.257036","2021-09-21 22:00:04"
496,100,CleanFLEX-FB2000002008AC19,"Half Full",37,"-33.920289, 151.257056","2021-09-21 22:00:04"
497,95,CleanFLEX-FB2000002005AB64,Low,13,"-33.920816, 151.257022","2021-09-21 22:00:04"
498,95,CleanFLEX-FB2000002005AB66,Low,8,"-33.920944, 151.257001","2021-09-21 22:00:04"
499,95,CleanCUBE-A1811211812AA04,Low,0,NULL,"2021-01-23 04:00:03"
500,100,CleanCUBE-D1905281906AA03,"Half Full",42,NULL,"2021-01-23 04:00:03"
501,100,CleanFLEX-FB2000001911AA89,Full,92,NULL,"2021-09-21 23:00:03"
502,100,CleanFLEX-FB2000002008AC02,"Half Full",46,"-33.920227, 151.257692","2021-09-21 23:00:03"
503,100,CleanFLEX-FB2000002008AC01,Low,26,"-33.919135, 151.258104","2021-09-21 23:00:03"
504,10,CleanFLEX-FB1000001906AA19,Full,100,NULL,"2021-09-21 23:00:03"
505,10,CleanFLEX-FB1000001906AA18,Low,14,NULL,"2021-09-21 23:00:03"
506,100,CleanFLEX-FB2000002008AC05,"Half Full",41,"-33.919505, 151.257857","2021-09-21 23:00:03"
507,100,CleanFLEX-FB2000002008AC03,"Half Full",42,"-33.918951, 151.25847","2021-09-21 23:00:03"
508,100,CleanFLEX-FB2000002008AC17,Low,19,"-33.91947, 151.257542","2021-09-21 23:00:03"
509,95,CleanFLEX-FB2000002005AB68,Low,29,"-33.919477, 151.257681","2021-09-21 23:00:03"
510,95,CleanFLEX-FB2000002005AB63,Low,6,"-33.919505, 151.257857","2021-09-21 23:00:03"
511,95,CleanFLEX-FB2000002005AB67,Low,9,"-33.920816, 151.257022","2021-09-21 23:00:03"
512,100,CleanFLEX-FB2000002008AC12,Low,13,"-33.919727, 151.257213","2021-09-21 23:00:03"
513,95,CleanCUBE-A1905081905AA07,"Half Full",55,NULL,"2021-09-21 23:00:03"
514,95,CleanCUBE-A1905081905AA02,Low,0,NULL,"2021-09-21 23:00:03"
515,100,CleanFLEX-FB2000001911AA90,Full,100,NULL,"2021-09-21 23:00:03"
516,95,CleanCUBE-A1905081905AA26,Low,10,NULL,"2021-09-21 23:00:03"
517,95,CleanCUBE-A1807111808AA01,Low,0,NULL,"2021-09-21 23:00:03"
518,100,CleanFLEX-FB2000002008AC07,"Half Full",45,"-33.919555, 151.258164","2021-09-21 23:00:03"
519,95,CleanFLEX-FB2000002008AC08,Low,17,"-33.919477, 151.257681","2021-09-21 23:00:03"
520,100,CleanFLEX-FB2000002008AC15,"Half Full",31,"-33.920358, 151.257167","2021-09-21 23:00:03"
521,100,CleanFLEX-FB2000002008AC18,"Half Full",45,"-33.919555, 151.258164","2021-09-21 23:00:03"
522,100,CleanFLEX-FB2000002008AC14,Low,17,"-33.920358, 151.257167","2021-09-21 23:00:03"
523,100,CleanFLEX-FB2000002008AC16,Low,17,"-33.919477, 151.257681","2021-09-21 23:00:03"
524,95,CleanFLEX-FB2000002005AB70,Low,13,"-33.919555, 151.258164","2021-09-21 23:00:03"
525,95,CleanFLEX-FB2000002005AB65,Low,6,"-33.920944, 151.257001","2021-09-21 23:00:03"
526,95,CleanFLEX-FB2000002005AB69,Low,29,"-33.920227, 151.257692","2021-09-21 23:00:03"
527,95,CleanFLEX-FB2000002005AB71,Low,21,"-33.922367, 151.256956","2021-09-21 23:00:03"
528,95,CleanFLEX-FB2000002005AB62,Low,0,"-33.91947, 151.257542","2021-09-21 23:00:03"
529,95,CleanCUBE-A1808201809AA03,"Half Full",32,NULL,"2021-09-21 23:00:03"
530,100,CleanFLEX-FB2000001911AA87,Full,100,NULL,"2021-09-21 23:00:03"
531,100,CleanFLEX-FB2000001911AA88,Full,100,NULL,"2021-09-21 23:00:03"
532,100,CleanCUBE-A1905081905AA06,Low,11,NULL,"2021-09-21 23:00:03"
533,100,CleanCUBE-A1905081905AA09,Low,11,NULL,"2021-09-21 23:00:03"
534,100,CleanCUBE-A1905081905AA00,Low,16,NULL,"2021-09-21 23:00:03"
535,95,CleanCUBE-A1905081905AA13,Low,19,NULL,"2021-09-21 23:00:03"
536,100,CleanCUBE-A1907221908AA73,Low,16,NULL,"2021-09-21 23:00:03"
537,100,CleanCUBE-A1905081905AA19,Low,10,NULL,"2021-09-21 23:00:03"
538,100,CleanFLEX-FB2000002008AC00,"Half Full",45,"-33.918951, 151.25847","2021-09-21 23:00:03"
539,100,CleanFLEX-FB2000002008AC04,"Half Full",45,"-33.919505, 151.257857","2021-09-21 23:00:03"
540,100,CleanFLEX-FB2000002008AC10,"Half Full",32,"-33.920227, 151.257692","2021-09-21 23:00:03"
541,100,CleanFLEX-FB2000002008AC09,"Half Full",32,"-33.919135, 151.258104","2021-09-21 23:00:03"
542,100,CleanFLEX-FB2000002008AC06,Full,88,"-33.91947, 151.257542","2021-09-21 23:00:03"
543,100,CleanFLEX-FB2000002008AC13,Low,19,"-33.920034, 151.257165","2021-09-21 23:00:03"
544,100,CleanFLEX-FB2000001911AA91,Full,100,NULL,"2021-09-21 23:00:03"
